0	Abstract   Single-walled carbon nanotubes (SWNTs) and hemoglobin (Hb) were co-electrospun to generate SWNTs–Hb microbelts, a novel composite material combining the advantages of excellent electron transfer property of SWNTs, electrocatalytic capability of redox Hb proteins, and highly porous structure of microbelts. FT-IR spectra confirmed that Hb in the microbelts kept its native conformational structure and Raman spectra demonstrated the successful incorporation of SWNTs in the microbelts. The direct electrochemistry of SWNTs–Hb composite microbelts was investigated and its application for electrocatalytic reductions and sensitive detections of three compounds, trichloroacetic acid (TCA), nitrite, and hydrogen peroxide (H 2 O 2 ) was also conducted. The SWNTs–Hb composite microbelts based amperometric biosensor showed fast responses to the analytes with excellent detection limits of 2.41 μM for TCA, 0.30 μM for nitrite, and 0.22 μM for H 2 O 2  (S/N = 3), and superior apparent Michaelis–Menten constants of 0.24, 0.491 and 0.070 mM for TCA, nitrite and H 2 O 2 , respectively. Its application for spiked tap water was also demonstrated. The comparison of the SWNTs–Hb composite microbelts modified electrode with other reported electrodes in the literature indicates that the incorporation of SWNTs into Hb microbelts can significantly enhance the direct electrochemistry of Hb and the SWNTs–Hb microbelts based biosensor has great potential application in the mediator-free detection of various analytes.
1	Abstract   We developed a photonic force microscope that can map multiple parameters simultaneously, including the surface topography and biomolecular interactions. To track the position of the probe bead and to determine contact position with the sample surface, we adopted a video analysis method using the diffraction pattern of monochromatic light passing through the probe bead. To demonstrate the capability of the microscope, we report the simultaneous measurement of the molecule distribution of DNA oligonucleotides on the surface, the binding strength of DNA hybridization between the bead and surface, and the topography of the smooth molded surface.
0	Abstract   A novel sensitive electrochemical DNA biosensor was developed for amperometric detection of  Escherichia coli  O157:H7 ( E. coli  O157:H7). The graphene oxide (GOx) was utilized as nanocarrier to immobilize thionine (Thi) and the Au nanoparticles coated SiO 2  nanocomposites (Au–SiO 2 ) by electrostatic adsorption and the adsorption among nanomaterials. Then a large amounts of signal DNA (S2) and G-quadruplex were immobilized on the GOx–Thi–Au@SiO 2  nanocomposites. Finally, hemin was intercalated into the G-quadruplex to obtain the hemin/G-quadruplex structure as HRP-mimicking DNAzyme. On the basis of the signal amplification strategy of GOx–Thi–Au@SiO 2  nanocomposites and DNAzyme, the developed DNA biosensor could respond to 0.01 nM (S/N=3) with a linear calibration range from 0.02 to 50.0 nM  E. coli  O157:H7, which could be well accepted for early clinical detection. The studied system provides new opportunities, and might speed up disease diagnosis, treatment and prevention with pathogen.
0	Abstract   The influence of early stage growth structure of indium tin oxide (ITO) thin films, deposited by reactive thermal evaporation (RTE) on optical and electrical properties, was studied by atomic force microscopy (AFM) measurements. ITO thin films were deposited at  T  s =440 K from an In:Sn alloy in the presence of added oxygen with (series  A ), and without (series  B ) a shutter between the substrate and the crucible. In series  A , the presence of crystallisation seeds smaller than 20 nm was observed in the initial stages of growth. The mean grain size value and the number of grains per aggregate increased with film thickness reaching, respectively, 50 nm and 8 for  t =100 nm. In series  B , the initial stages show the presence of individual features with characteristics dimensions of up to 100 nm scattered on the surface. With increasing thickness ITO thin films of series  B  appear to grow similarly to series  A . In series  A , both transmittance and sheet-resistance were improved.
0	Abstract   This paper describes a novel single-pot synthesis process based on sol–gel for the production of a highly transparent hybrid matrix containing CdS nanoparticles (NPs). The reaction between cadmium and sulphide ions in the presence of 3-mercaptopropyltrimethoxysilane (MPTMS) that originates the formation of quantum confined CdS NPs occurs simultaneously with the condensation and polymerization of the gel precursors that evolves to a macromolecular hybrid organic–inorganic network. The obtained xerogel matrix is based on the reaction of organically modified alkoxysilane (3-isocyanatepropyltriethoxysilane) and a di-amine functionalized oligopolyoxyethylene (Jeffamine ED-600). The final material is characterized as highly transparent, homogeneous and flexible xerogel incorporating stabilized and high crystalline CdS NPs that exhibit size-dependent optical properties due to quantum confinement of photogenerated e-h pairs as observed from UV–visible and photoluminescence spectroscopy and HRTEM microscopy measurements. The developed approach has obvious advantages comparatively to the alternative and more complex routes of production of composite materials with embedded semiconductor NPs because of the simplified one-pot preparative procedure used. The developed sol–gel process allows the control of the optical characteristics of the obtained CdS NPs embedded within the network by adjusting the molar ratio between cadmium ion and MPTMS and between cadmium and sulphide ions.
1	Organic push–pull chromophoric system containing thiazole Schiff bases were synthesized from aminothiazole intermediate. These novel chromophores possessed excellent thermal and optical properties with complete transparency in the visible spectral region. Thermogravimetric analysis revealed that all dyes were thermally stable at temperatures above 300 C. The third-order nonlinear optical studies, performed using the Z-scan technique with � 2 ps pulses, revealed excellent three photon absorption coefficients/cross-sections combined with reasonably high values of nonlinear refractive index (n2). The solute n2 was of opposite sign compared to that of solvents. To the best of our knowledge, this is the first report of three-photon absorption studies in Schiff base compounds.
0	Abstract   The 2H NMR magic-angle spinning (MAS) technique is compared to the static-powder quadrupole echo (QE) and Jeener–Brockaert (JB) pulse sequences for a quantitative investigation of molecular dynamics in solids. The linewidth of individual spinning sidebands of the one-dimensional MAS spectra are observed to be characteristic of the correlation time from ∼10−2 to ∼10−8 s so that the dynamic range is increased by approximately three orders of magnitude when compared to the QE experiment. As a consequence, MAS 2H NMR is found to be more sensitive to the presence of an inhomogeneous distribution of correlation times than the QE and JB experiments which rely upon lineshape distortions due to anisotropic T2 and T1Q relaxation, respectively. All these results are demonstrated experimentally and numerically using the two-site flip motion of dimethyl sulfone and of the nitrobenzene guest in the α-p-tert-butylcalix[4]arene-nitrobenzene inclusion compound.
0	Abstract   A novel blue InGaN-chip-based red-emitting phosphor Pr3+: LaBMO6 (M = W, Mo) in pure phase were synthesized via conventional solid-state reaction in air and the photoluminescence properties of the phosphor were investigated for the application in white LEDs. The as-synthesized phosphors were characterized by the X-ray diffraction; diffuse reflection spectra, photoluminescence excitation and emission spectra, the Commission International de L'Eclairage (CIE) chromaticity coordinates and temperature-dependent emission spectra. Orangish red emission band around 575–625 nm was observed in Pr3+-doped LaBMO6 (M = W, Mo) upon 445 nm excitation. Fluorescence concentration quenching in Pr3+-doped LaBMoO6 were observed and the critical distance between Pr3+ ions for energy transfer was calculated to be 8.369 nm. The CIE chromaticity coordinates of Pr3+-doped LaBMoO6 were located in the red spectral region and the temperature-dependent luminescence spectra indicated that Pr3+-doped LaBMoO6 show good thermal stability. All results demonstrated the developed Pr3+-doped LaBMO6 (M = W, Mo) was a novel red phosphor.
1	Adenosines bearing 5′-modification in conjunction with an N 6 -substituent have previously been shown to act as partial agonists at the A 1  adenosine receptor. Our current work investigates the effect of modifying the 5′-position in conjunction with efficacious bicyclic and tricyclic N 6 -substituents. Several highly potent agonists for the A 1  adenosine receptor were identified; however, all of these compounds behaved as full agonists. In keeping with previous reports, 5′-halogen and 5′-sulfide derivatives of  N  6 -( endo -norborn-2-yl)adenosine were, in general, low nanomolar agonists of the A 1  adenosine receptor. The known partial agonist,  N  6 -cyclopentyl-5′-deoxy-5′-ethylthioadenosine ( 2 ), also behaved as a full agonist in our assay.
0	Abstract   We review recent progress in light sensors based on solution-processed materials. Spin-coated semiconductors can readily be integrated with many substrates including as a post-process atop CMOS silicon and flexible electronics. We focus in particular on visible-, near-infrared, and short-wavelength infrared photodetectors based on size-effect-tuned semiconductor nanoparticles made using quantum-confined PbS, PbSe, Bi2S3, and In2S3. These devices have in recent years achieved room-temperature D* values above 1013 Jones, while fully-depleted photodiodes based on these same materials have achieved MHz response combined with 1012 Jones sensitivities. We discuss the nanoparticle synthesis, the materials processing, integrability, temperature stability, physical operation, and applied performance of this class of devices.
0	Abstract   The addition of nitrogen to III–V alloys has been widely studied as a method of modifying the band gap for mid-infrared (IR) applications. Lattice matching these alloys to convenient substrates such as GaSb, however, is challenging due to the significantly different lattice constants. One approach is to use InGaSbN/InAs grown on GaSb where the InGaSbN layer has a larger lattice constant than the substrate, and the InAs layer has a lower lattice constant, and thus the compressive and tensile stress of the superlattice layers can be balanced in a so called strained-layer superlattice. In this paper, we report InxGa1−xSb1−yNy/InAs strained-layer superlattices with type-II (staggered) energy offsets on GaSb substrates, where the design of the layer thickness is based on the lattice constants and the elastic moduli. Three different strain balance conditions are reported: fixed superlattice period thickness, fixed InAs well thickness, and fixed InxGa1−xSb1−yNy barrier thickness. Eight-band k · p simulations of these structures were used to analyze the superlattice miniband energies. For fully strain balanced InxGa1−xSb1−yNy/InAs superlattices lattice matched to the GaSb substrate, careful consideration of strain balance conditions was needed to achieve a lower effective miniband gap needed for longer cutoff wavelength detectors. For non-strained balanced InxGa1−xSb1−yNy/InAs superlattices, long-wavelength cutoff up to 8 μm can be achieved as part of a trade-off between the deleterious effects of strain and the reduction of the barrier band gap through N incorporation.
0	Abstract   This work presents a quantitative structure–property relationship (QSPR)-based approach allowing an accurate prediction of the excited-state properties of organic dyes (anthraquinones and azobenzenes) from ground-state molecular descriptors, obtained within the (conceptual) density functional theory (DFT) framework. The ab initio computation of the descriptors was achieved at several levels of theory, so that the influence of the basis set size as well as of the modeling of environmental effects could be statistically quantified. It turns out that, for the entire data set, a statistically-robust four-variable multiple linear regression based on PCM-PBE0/6-31G calculations delivers a      R   adj   2      of 0.93 associated to predictive errors allowing for rapid and efficient dye design. All the selected descriptors are independent of the dye's family, an advantage over previously designed QSPR schemes. On top of that, the obtained accuracy is comparable to the one of the today's reference methods while exceeding the one of hardness-based fittings. QSPR relationships specific to both families of dyes have also been built up. This work paves the way towards reliable and computationally affordable color design for organic dyes.
1	Abstract   Deaccessioning – as practice entailing a physical relocation of an item with the consequence of making the item less accessible to its previous audience – is among the most controversial aspects of museum management. The disposal of items has traditionally been considered a violation of the museum's commitment to preservation and display, but a number of arguments have been advanced to point out its contribution to sustainability, efficiency, and even visitor welfare. As a result, deaccessioning has enjoyed increasing recognition both in academia and the professional world. Nevertheless, the consequences of abusing deaccessioning policies seem dire. Excessively liberal disposal policies may cause the dispersion of cultural heritage as well as managerial misconduct due to moral hazard. We review the arguments typically advanced in support and against deaccessioning and argue that, while considerable damage may result from its abuse, the benefits are compelling and regulations may be effectively employed to prevent pitfalls. In addition, we address the current situation of deaccessioning in Europe and argue that, while the subsidiary principle prevents the European Union from ruling in matters of national heritage, considerable interest exists among academics and professionals, resulting in a growing body of guidelines from national museal associations that present a degree of conformity to each other, and to the international codes of ethics.
0	Abstract   This paper gives some information about the strategies for the functional rehabilitation of wood-made historical musical instruments, taking into due account the properties of this material. Actually, while for some types of wooden musical instruments it is possible to keep intact, or to recuperate, the (true or supposed) original voice and playability through quite straightforward steps during the restoration works, for other kinds of musical instruments made of wood, it is shown that a much more complex approach is required, and that a tool developed for monitoring the obtained results could be useful both for control and documentation purposes.
1	Abstract   Two new glycosides were isolated from the medicinal plant Polygala sibirica L. var. megalopha Fr. The compounds were identified as 2,6-dimethoxy-benzophenone-4-O-β- d -apiofuranosyl-(1 → 2)-β- d -glucopyranoside (1) and (6R, 7E, 9R)-9,13-dihydroxy-4,7-megastigmadien-3-one-9-O-[β-D-apiofurano-syl(1 → 6)-β- d -glucopyranoside (2) using 1D and 2D-NMR spectral data, as well as MALDI-TOF/TOF-MS data. Compounds 1 and 2 were evaluated for their inhibitory activities against xanthine oxidase (XO), and compound 2 showed similar activity to allopurinol, with an IC50 value of 6.48 μmol/L.
1	Abstract   Systemic amyloidoses are caused by misfolding-prone proteins that polymerize in tissues, causing organ dysfunction. Since proteins are etiological agents of these diseases, proteomics was soon recognized as a privileged instrument for their investigation. Mass spectrometry-based proteomics has acquired a fundamental role in management of systemic amyloidoses, being now considered a gold standard approach for amyloid typing. In parallel, approaches for analyzing circulating amyloid precursors have been developed. Moreover, differential and functional proteomics hold promise for identifying novel biomarkers and clarifying disease mechanisms. This review discusses recent proteomics achievements in systemic amyloidoses, providing a perspective on its present and future applications.
1	Two demonstration treatment wetland systems were studied for over four years. Both consisted of sedimentation basins, followed by wetland cells. The Imperial, CA system had four wetland cells totaling 4.7 ha, 25% vegetated with bulrushes (Schoenoplectus californicus), and the Brawley, CA system had two wetland cells totaling 1.8 ha, also 25% vegetated with bulrushes. Imperial received irrigation runoff water at 30 cm/day, and Brawley received New River water at 11 cm/day, both with moderately high levels of nutrients, sediments and pathogens. The systems seeped 40–60% of the incoming water. The hydraulic efficiencies of the systems were high because of compartmentalization and high aspect ratios. Concentration reductions of TN, TP and TSS were 50%, 39%, and 97% at Imperial, and 73%, 50% and 96% at Brawley. Imperial achieved about 1.5 log10 reductions in total coliforms, fecal coliforms and Escherichia coli, while Brawley achieved about 2.7 log10 reductions. The sedimentation basins settled most of the incoming TSS, as well as the algal solids that were generated in the basins. Algal uptake removed nutrients in the basins, which were supersaturated with oxygen. The wetlands were effective in denitrification, and trapped the remaining and generated TSS. Removal rate constants, corrected for infiltration, were at the high end of those reported for other wetlands.
1	Abstract   The aim of this work is to experimentally simulate two heat sources of fire, one placed at ground level, the other at a height above the ground, in order to determine the effect of source air entrainment on the resulting flow structure. The development of a free thermal plume was examined by generating a plume produced from an electrically heated disk at a constant temperature. We first studied the behavior of a thermal plume induced by a disk embedded in a horizontal plate placed at the level of the ground. This configuration ensured a regular lateral entrainment of air to the plume. The analysis of the average fields as well as the axial evolution of velocity and temperature showed an important widening of the profiles that encouraged a faster spread of the plume. We then determined the structure of the thermal plume generated by the same source placed at a height above the ground, ensuring simultaneous vertical and lateral entrainment of air into the resulting plume.  Results obtained reveal a vertical elongation of the average profiles that limits the lateral extension of the plume flow. Comparison of the plumes produced from the two configurations showed that the flow structure is strongly influenced by the nature of the source of air entrainment. An additional vertical contribution of air entrainment caused the location of the maximum axial velocity above the source to be raised, with the flow rate and the thermal flux absorbed by the air experiencing a relative increase of the order of 14% and 34%, respectively.
1	Based on the entrainment rate of isothermal jet, an application method of the isothermal model in tunnel fire was presented through the more reasonable estimation of total smoke flow rate and its density at jet exit. Acetone LIF measurement was performed to identify the entrainment of ambient air qualitatively, and the entrainment constants were provided with the results of a previous study of which jet velocity corresponded to that of this study. The entrainment effect was more remarkable for the smaller fire, because the normalized axial distance to ceiling was increased with decreasing the fire size. These results suggested that the present model considering the jet entrainment might enhance the previous isothermal model in tunnel fire.
0	Abstract   Gypsum plasterboard wall assemblies are extensively used as cladding material for walls, floors and ceilings, as well as a means for passive fire protection of timber structures. The good fire resistance characteristics of gypsum plasterboards are mainly owed to the gypsum “dehydration” process, occurring between 80 °C and 250 °C, where large quantities of energy are absorbed by evaporating water molecules, bound in the gypsum's crystal lattice. Aiming to enhance the prediction quality of numerical simulation tools, utilized to support the performance-based fire design of modern buildings, a gypsum dehydration numerical model is developed and validated. The model focuses on accurately describing the physical and chemical phenomena characterizing the gypsum dehydration process by employing a modelling approach based on solid reaction kinetics; temperature-dependent thermo-physical properties are also taken into account. The developed model is implemented in a Computational Fluid Dynamics code. Numerical results are validated by comparison to available temperature measurements obtained in a gypsum plasterboard wall assembly tested in a small-scale fire resistance furnace. Predictions of the developed model are found to agree reasonably well with the experimental data; a series of parametric studies is also performed aiming to investigate the effect of various modelling parameters.
0	An electrochemical study on the initial stages of copper electrodeposition onto nickel substrate from non-cyanide alkaline bath containing glycine as complexing agent is presented in this work. The studied parameters were copper concentration, glycine concentration, and deposition potential. Upon scanning in the negative direction, one cathodic peak was observed, which is associated to copper electrodeposition from CuL2 complex at pH 10.0 (where L− is the anion form of glycine). Analysis of the chronoamperograms indicates time-dependent nucleation mechanisms. A progressive nucleation mechanism without overlap of diffusion zones, which involved an electron transfer reaction (at short times) and a progressive nucleation mechanism with overlap of diffusion zones (at long times). Non-linear fitting methods were applied to obtain the growth and nucleation kinetic parameters from theoretical equations proposed to describe this system.
1	Abstract   Density functional theory (DFT) calculations of the relative stabilities and harmonic vibrational spectra of four different conformers of 4,7-bis(2,3-dihydrothieno[3,4-b][1,4]dioxin-5-yl)-2-phenyl-1H-benzo[d]imidazole (BImBEd) are presented and compared with experimental IR data. BImBEd, containing phenyl substituted benzimidazole as the acceptor and 3,4-ethylenedioxythiophene (EDOT) as the donor unit, was electrochemically polymerized in different pH media earlier. Electronic states of nitrogen in benzimidazole unit of synthesized polymeric films were analyzed via X-ray photoelectron spectroscopy. Both DFT and XPS results suggest the presence of an intramolecular H-bond between the amine of the imidazole and the oxygen of the EDOT molecules. Additionally, the quantity of the H-bond can be controlled via treatment of an acid (trifloroacetic acid) and a base (sodium hydroxide) as we stated in our previous study.
0	Abstract   In this work, a simple and accurate in vitro drug metabolism strategy was proposed by using macroporous ordered siliceous foam (MOSF) as a nanoreactor for confining the nanohybrid of CdTe quantum dots (QDs) and cytochrome P450 2D6 (CYP2D6). After CYP2D6 was coupled to QDs through the carbodiimide coupling chemistry, the resulting nanohybrid of CYP2D6/QDs exhibited fluorescence emission at 645 nm, which could be used as a photocatalyst for drug metabolism. The energy level of CYP2D6 was located between the conduction band (CB) and valence band (VB) of QDs, which provided the possibility of the electron transferring from the CB of QDs to CYP2D6. Tramadol was chosen as the model substrate. Under the irradiation of a white-light, the photocurrent increased with the addition of tramadol in a wide linear range from 4.0 μM to 100 μM. The apparent Michaelis–Menten constant was measured to be 3.6 μM. The high performance liquid chromatography coupled with mass spectrometry (HPLC–MS) confirmed the production of metabolite of o-desmethyltramadol. Such nanoreactor provided a suitable environment to confine a mass of enzyme, as well as to maintain their catalytic activities for highly effective drug metabolic reactions. This showed promising potential for immobilizing various enzymes and other biomolecules in biomimetic metabolism study.
0	Abstract   The main objective of this work was to investigate the effect of two transition metals (0–9 mol% ZrCl 4  and HfCl 4 ) on hydrogen desorption/absorption of NaAlH 4  and LiAlH 4 . The hydrogen desorption was carried out over a wide temperature range of 25–   280        ∘    C    while the hydrogen absorption took place at    125        ∘    C    and between 50–   125        ∘    C    for NaAlH 4  and LiAlH 4 , respectively, with the same pressure of 11 MPa. The result revealed that the transition metals (Zr and Hf) could improve the kinetics of the hydrogen desorption on NaAlH 4 . NaAlH 4  doped with HfCl 4  released hydrogen at the lower temperature than that of ZrCl 4 -doped NaAlH 4 . In addition, the rate of hydrogen desorption increased with increasing the amount of HfCl 4  doping. However, the maximum hydrogen capacity of    ∼  5.5    wt  %    was obtained from the first desorption, and dropped to 2.2–2.6 wt% in the subsequent cycles. This may be because of, after the hydrogen desorption, the hydrides melt due to the high temperature resulted in agglomeration of the hydrides and segregation of Al. XRD results showed the formation of NaCl after milling of NaAlH 4  with 4 mol% HfCl 4  and no evidence of any Hf-containing phase. However, with 10 mol% HfCl 4 , the formation between Al and Hf in the form of Al 3 Hf was observed. This compound may act as catalyst in the reversible hydrogen desorption/absorption. For LiAlH 4 , ZrCl 4  or HfCl 4  also enhanced the kinetics of desorption of LiAlH 4 . Moreover, it was observed that LiAlH 4  released hydrogen during the milling. After the hydrogen desorption from LiAlH 4 , no hydrogen absorption was observed for the undoped hydride or that doped with HfCl 4  or ZrCl 4 . This may be because of the instability of LiAlH 4 . Moreover, milling and dopant may also destabilize the structure of LiAlH 4  causing the irreversibility of hydrogen desorption/absorption on LiAlH 4 .
0	Abstract   Hydrogen sulphide, an acid gas, is generally considered an environmental pollutant. As an industrial byproduct, it is produced mostly during fuel processing. Hydrogen sulphide occurs naturally in many gas wells and also in gas hydrates and gas-saturated sediments especially at the bottom of the Black Sea where 90% of the sea water is anaerobic.  The anoxic conditions exist in the deepest parts of the basin since nearly 7300 years, caused by the density stratification following the significant influx of the Mediterranean water through the Bosphorous nearly 9000 years ago. Here,      H    2    S    is believed to be produced by sulphur reducing bacteria at an approximate rate of 10 000 tons per day, and it poses a serious threat since it keeps reducing the life in the Black Sea. An oxygen–hydrogen sulphide interface is established at 150–200 m below the surface after which      H    2    S    concentration starts increasing regularly until 1000 m, and finally reaches a nearly constant value of 9.5 mg/l around 1500 m depth.  Hydrogen sulphide potentially has economic value if both sulphur and hydrogen can be recovered. Several methods are studied for      H    2    S    decomposition, including thermal, thermochemical, electrochemical, photochemical and plasmochemical methods.  In the present work,      H    2    S    potential in the Black Sea is investigated as a source of hydrogen, an evaluation of the developing prominent techniques for hydrogen production from      H    2    S    is made, and an engineering assessment is carried out regarding hydrogen production from      H    2    S    in the Black Sea using a process design based on the catalytic solar thermolysis approach. Possibility of a modular plant is considered for production at larger scale.
0	Abstract   Activated charcoal supported nickel-based catalysts such as Ni/AC, Ni–Y/AC, Ni–Fe/AC, and Ni–Co/AC were formulated and their catalytic activity for the gasification of glucose in supercritical water were investigated using a packed-bed reactor at 650 °C, 28 MPa. A set of glucose gasification experiments was also carried out without catalyst and with AC to provide baseline data. Loading of small amounts of Y to the Ni/AC catalyst appeared to increase both the extent of gasification and hydrogen yield while loading of Fe or Co metal to the Ni/AC catalyst did not give any positive effect on the gasification results. Effect of catalyst composition, temperature, reactant concentration, and reactor residence time on the glucose gasification with the Ni–Y/AC catalyst was examined. Catalyst analysis indicates that adding of Y into the Ni/AC catalyst inhibited carbon formation to a great extent, thereby maintaining catalytic activity of the Ni metal for H2 formation reactions.
1	Abstract   In this study, the biohydrogen production from POME was performed under mesophillic conditions by mixed culture in a 2 L bioreactor using the optimized conditions obtained previously. The effect of controlling pH initially or throughout the fermentation was also examined. The fermentation performance was monitored by comparing P, Rm, λ, and Ps in both systems. In this present study, the reactor system showed higher hydrogen production potential values with the utilization of pH control. Hydrogen production potential was increased two folds when the reactor system was equipped with pH control rather than just fixed the initial pH at 5.8. The biohydrogen production under controlled pH occurred after 7 h fermentation resulting in maximum Ps and Rm of 1.32 L/L POME and 0.144 L/L.h, respectively.
1	Abstract   Glycerol is an inevitable by-product from biodiesel synthesis process and could be a promising feedstock for fermentative hydrogen production. In this study, the feasibility of using crude glycerol from biodiesel industry for biohydrogen production was evaluated using seven isolated hydrogen-producing bacterial strains (Clostridium butyricum, Clostridium pasteurianum, and Klebsiella sp.). Among the strains examined, C. pasteurianum CH4 exhibited the best biohydrogen-producing performance under the optimal conditions of: temperature, 35 °C; initial pH, 7.0; agitation rate, 200 rpm; glycerol concentration, 10 g/l. When using pure glycerol as carbon source for continuous hydrogen fermentation, the average H2 production rate and H2 yield were 103.1 ± 8.1 ml/h/l and 0.50 ± 0.02 mol H2/mol glycerol, respectively. In contrast, when using crude glycerol as the carbon source, the H2 production rate and H2 yield was improved to 166.0 ± 8.7 ml/h/l and 0.77 ± 0.05 mol H2/mol glycerol, respectively. This work demonstrated the high potential of using biodiesel by-product, glycerol, for cost-effective biohydrogen production.
0	Abstract   The objective of this work was to rationalize effects on electrocatalytic reactivity of the coarse grained polycrystalline Ni-cathodes: bulk (Ni), foam (3D-Ni), and electrodeposited (ed-Ni) in comparison with effects on reactivity of nanocrystalline nickel catalyst (nc-Ni) for the hydrogen evolution reaction (HER) in 1.0 M NaOH solution.  Nickel crystal nanoparticles of the average grain size d = 17 nm in the nc-Ni catalyst initiate spillover of adsorbed hydrogen species while the intercrystalline volume fraction (equal to 39%) acts as the acceptor of these species. The influence of the spillover effect of adsorbed hydrogen to overall rate of HER was investigated in situ using electrochemical impedance spectroscopy (EIS). According to both voltammetry and EIS results the intrinsic reactivity of the polycrystalline Ni-cathodes investigated for the hydrogen evolution reaction increases as follows: ed-Ni
0	Abstract   (Quasi-)Amorphous molybdenum sulfide (MoSx) materials with disulfide (S22−) units have superior catalytic activities for hydrogen evolution reaction. However, the structures of the materials are less investigated and diversified. Herein, we first develop a new ethanol-thermal method to prepare MoSx and further apply versatile confined growth treatment with low-cost filler crystallites to efficiently modify its structure and consequent performance. Expectedly, because the material is quasi-amorphous and very deformable, its morphology varies dramatically from granules to foam-like material with specific surface area increases from 22.53 m2/g to 76.24 m2/g under the restriction of confined spaces. Importantly, the amount of S22− units which are responsible for the distinction of MoSx increases as well. By virtue of the confined growth, the catalytic performance of the original material on hydrogen evolution is improved significantly. The over-potential required to obtain 10 mA cm−2 current decreases remarkably from 278 mV to 209 mV and the Tafel slope decreases from 160 mV/decade to 72 mV/decade after confined growth. Therefore, we have proposed an effective method to synthesize and promote the catalytic performance of MoSx.
1	The feasibility of using complexes with cyclodextrins (CDs) in nicardipine (NC) controlled delivery has been examined, with a view to extending the pharmaceutical applications spectrum of these carriers. For a fast release fraction, a hydrophilic β-cyclodextrin derivative (hydroxypropyl-β-cyclodextrin) was employed to form a water-soluble complex. For the sustained-releasing portion, triacetyl-β-cyclodextrin (TAβCD) was used to provide complexes with appropriate hydrophobicity. An optimal formulation was designed by the combination of each fraction in different mixing ratios. The release behaviour of the complexes, as well as of their mixtures, was examined in simulated gastric (pH 1.2) and intestinal (pH 6.8) fluids. The formulations released the drug rapidly at the initial stage, followed by a slow release. The drug release rate was markedly retarded in the increasing order of the amount of NC/TAβCD complex. When NC was administered to rabbits, its absorption was very rapid with a short elimination half-life, while a prolonged maintenance of the plasma levels was obtained for the two selected formulations. The drug bioavailability was considerably improved especially after the administration of the mixture of hydrophilic and hydrophobic complexes, when compared with the NC/TAβCD complex. The results suggested that the critical combination of hydrophilic and hydrophobic CDs complexes, in appropriate ratios, could be a promising drug delivery system with a prolonged therapeutic effect coupled with a more balanced bioavailability.
0	Bone morphogenetic protein-2 (BMP-2) releasing scaffolds are routinely used in bone tissue engineering to accelerate regeneration. Thus, assessing growth factor activity, and tissue regeneration around a biomaterial delivery system is extremely important to optimize the stages of bone healing. Such assessment commonly relies on histology. A non-invasive method would allow longitudinal monitoring of the regeneration process. The present study sought to explore the feasibility of Positron Emission Tomography (PET) as a non-invasive method to monitor the osteogenic potential of a BMP-2 releasing calcium phosphate cement (CPC) bone substitute. In a calvarial defect model in rats, (18)F-Fluoride PET was used to quantify (18)F-Fluoride uptake around the BMP-2/CPC material. As controls, non-loaded porous CPC, dense CPC and autograft samples were used. PET was performed every two weeks, during a period of 8weeks post-implantation. In parallel, computed tomography (CT) imaging was performed for anatomical reference. Four specimens were evaluated per group per time point. The highest (18)F-Fluoride signal intensity was measured in the BMP-2 group (approximately 5 times higher than the baseline value), followed by the controls in the order, from high to low, porous, dense and autograft. The same trend was maintained during the entire experimental period. Histology and measurements of the bone volume percentage confirmed the significantly higher new bone formation in the BMP-2 releasing group (about 25%), compared to the controls. Moreover, (18)F-Fluoride PET uptake showed a statistically significant positive correlation (r=0.6038, P=0.0171) with the newly formed bone volume. In conclusion, our results support the use of a PET/CT method for the longitudinal monitoring of BMP-2 releasing scaffolds, in vivo.
0	Abstract   Through combining a eutectic mixture of capric–lauric–palmitic acid (CA–LA–PA) as phase change material (PCM) and SiO2 nanofibers as supporting material, a novel form-stable PCM based composite was fabricated and studied for thermal energy storage and retrieval. Specifically, the SiO2 nanofibers, prepared via electrospinning followed by a high temperature annealing process, were used to absorb and/or support the PCM consisted of CA–LA–PA eutectic mixture. The structure, morphology and thermal property of prepared CA–LA–PA eutectic mixture, electrospun SiO2 nanofibers and composite PCM were characterized by Fourier transfer infrared (FT-IR) spectra, Scanning electron microscopy (SEM) and Differential scanning calorimeter (DSC), respectively. The results showed the electrospun SiO2 nanofibers were successfully fabricated with high porosity which is capable of absorbing a large amount of PCM; and the CA–LA–PA was uniformly absorbed into porous framework of SiO2 nanofibers. In addition, the phase transition temperatures of CA–LA–PA eutectic mixture were lower than those of individual fatty acids. The melting and crystallization temperatures and heat enthalpies of composite PCM were 21.7 and 6.4 °C, and 100.9 and 96.5 kJ/kg, respectively; indicating that the composite PCM possessed appropriate phase transition temperatures and high latent heat. Thermal cycling test results showed that there were no noticeable variations on the phase transition temperatures and heat enthalpies after 50 thermal cycles; revealing that the prepared form-stable composite PCM is promising for thermal energy storage/retrieval due to the good thermal reliability and stability.
